Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Merchant,Merchant_Category,Province,City,Device_Type,Device_OS,IP_Address,Login_Location,Card_Present,International,Previous_24hr_Transactions,Previous_24hr_Amount,Account_Age_Months,Customer_Age,Risk_Score,Fraud_Indicators,Fraud_Flag,Fraud_Type,Age_Group
T0002736,C00237,****9452,2025-12-22,18:42:00,ATM Withdrawal,3108.95,Engen,Fuel,Western Cape,Cape Town,ATM,iPhone,196.1.161.246,Western Cape,No,No,0,4940.32,218,21,28,No Fraud,No,No Fraud,18-30
T0002737,C00848,****4510,2025-12-13,20:50:00,EFT,2895.59,Eskom,Utilities,Gauteng,Johannesburg,Branch,Windows,196.1.192.59,Gauteng,Yes,No,15,1704.07,167,33,20,No Fraud,No,No Fraud,31-40
T0002738,C00266,****8994,2025-11-28,14:03:00,Bill Payment,4294.99,Shoprite,Grocery,Western Cape,Cape Town,Mobile App,iPhone,196.1.44.230,Western Cape,Yes,No,8,19929.94,114,30,15,No Fraud,No,No Fraud,18-30
T0002739,C00164,****1122,2025-06-28,04:05:00,POS Purchase,3098.21,Shoprite,Grocery,KwaZulu-Natal,Durban,Branch,Mac,196.1.37.28,KwaZulu-Natal,Yes,No,10,1737.73,35,23,48,No Fraud,No,No Fraud,18-30
T0002740,C01148,****6198,2025-08-27,19:01:00,Bill Payment,40704.53,Shoprite,Grocery,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.161.69,Eastern Cape,Yes,No,9,6923.52,35,37,100,High Amount;New Device,Yes,Phishing,31-40
T0002741,C00176,****6966,2025-07-25,09:23:00,Bill Payment,4396.08,Eskom,Utilities,Gauteng,Johannesburg,Branch,Android,196.1.160.133,Gauteng,Yes,No,15,19286.83,66,46,9,No Fraud,No,No Fraud,41-50
T0002742,C00304,****9474,2025-10-04,11:32:00,ATM Withdrawal,4325.9,Shoprite,Grocery,Eastern Cape,Gqeberha,Mobile App,iPhone,196.1.40.9,Eastern Cape,No,No,10,2236.19,32,58,49,No Fraud,No,No Fraud,51-60
T0002743,C01077,****1655,2025-10-11,00:55:00,Bill Payment,3054.26,Shoprite,Grocery,Western Cape,Cape Town,Branch,iPhone,196.1.232.196,Western Cape,Yes,No,10,5836.43,209,62,62,No Fraud,No,No Fraud,61-70
T0002744,C00347,****2682,2025-05-17,13:02:00,POS Purchase,1039.57,Checkers,Grocery,Eastern Cape,Gqeberha,Branch,Android,196.1.44.100,Eastern Cape,No,No,9,16824.9,66,44,41,No Fraud,No,No Fraud,41-50
T0002745,C00410,****6630,2025-10-06,21:33:00,EFT,1009.72,Eskom,Utilities,Eastern Cape,Gqeberha,Internet Banking,Mac,196.1.218.2,Eastern Cape,Yes,No,4,4941.12,18,65,2,No Fraud,No,No Fraud,61-70
T0002746,C00413,****7701,2025-11-30,06:47:00,EFT,4351.0,Shoprite,Grocery,Eastern Cape,Gqeberha,Mobile App,iPhone,196.1.94.140,Eastern Cape,Yes,No,2,1474.96,59,31,12,No Fraud,No,No Fraud,31-40
T0002747,C00073,****7633,2025-06-22,16:00:00,Deposit,1898.07,Checkers,Grocery,Western Cape,Cape Town,Mobile App,Android,196.1.154.104,Western Cape,Yes,No,20,15620.37,102,19,29,No Fraud,No,No Fraud,18-30
T0002748,C00542,****9196,2025-07-16,07:56:00,EFT,2545.86,Takealot,Electronics,Gauteng,Johannesburg,ATM,Mac,196.1.49.16,Gauteng,Yes,No,3,13990.3,239,18,49,No Fraud,No,No Fraud,
T0002749,C00465,****5567,2025-04-27,18:10:00,POS Purchase,3359.95,Eskom,Utilities,Western Cape,Cape Town,Internet Banking,Android,196.1.9.230,Western Cape,Yes,No,5,13379.14,148,56,14,No Fraud,No,No Fraud,51-60
T0002750,C00706,****1896,2025-01-14,19:01:00,EFT,379.23,Shoprite,Grocery,Western Cape,Cape Town,Mobile App,Mac,196.1.142.44,Western Cape,No,No,7,3540.64,44,21,28,No Fraud,No,No Fraud,18-30
T0002751,C00437,****7665,2025-03-26,20:47:00,Online Transfer,3270.31,Shoprite,Grocery,KwaZulu-Natal,Durban,Branch,Android,196.1.157.13,KwaZulu-Natal,Yes,No,11,5447.26,104,39,49,No Fraud,No,No Fraud,31-40
T0002752,C01108,****6800,2025-06-07,09:00:00,Online Transfer,1726.47,Shoprite,Grocery,Gauteng,Johannesburg,ATM,Windows,196.1.245.43,Gauteng,Yes,No,5,12878.45,92,31,14,No Fraud,No,No Fraud,31-40
T0002753,C01180,****3893,2025-06-25,19:46:00,POS Purchase,4307.23,Takealot,Electronics,Eastern Cape,Gqeberha,Mobile App,Mac,196.1.196.87,Eastern Cape,Yes,No,18,3282.74,110,51,24,No Fraud,No,No Fraud,51-60
T0002754,C00545,****1426,2025-03-22,12:53:00,Online Transfer,4761.88,Eskom,Utilities,Gauteng,Johannesburg,ATM,Android,196.1.72.233,Gauteng,Yes,No,15,5334.54,30,76,35,No Fraud,No,No Fraud,71-80
T0002755,C00417,****8112,2025-12-25,09:28:00,POS Purchase,3833.42,Engen,Fuel,KwaZulu-Natal,Durban,Branch,Windows,196.1.161.148,KwaZulu-Natal,No,No,5,13491.11,212,71,14,No Fraud,No,No Fraud,71-80
T0002756,C00409,****3076,2025-12-26,09:37:00,POS Purchase,2694.04,Eskom,Utilities,Eastern Cape,Gqeberha,Internet Banking,Android,196.1.193.244,Eastern Cape,Yes,No,2,5395.2,231,72,58,No Fraud,No,No Fraud,71-80
T0002757,C00963,****8670,2025-07-19,00:45:00,Deposit,448.96,Shoprite,Grocery,Gauteng,Johannesburg,ATM,Windows,196.1.57.132,Gauteng,No,No,8,18514.86,51,62,54,No Fraud,No,No Fraud,61-70
T0002758,C01190,****9485,2025-05-09,23:15:00,ATM Withdrawal,1061.64,Takealot,Electronics,Western Cape,Cape Town,Mobile App,Android,196.1.169.75,Western Cape,Yes,No,11,14699.9,19,58,34,No Fraud,No,No Fraud,51-60
T0002759,C00965,****7957,2025-08-21,21:48:00,POS Purchase,3488.32,Checkers,Grocery,Gauteng,Johannesburg,Branch,Android,196.1.51.196,Gauteng,Yes,No,1,6821.89,137,31,11,No Fraud,No,No Fraud,31-40
T0002760,C00165,****4773,2025-04-08,02:27:00,Bill Payment,3311.08,Takealot,Electronics,Gauteng,Johannesburg,Branch,iPhone,196.1.221.224,Gauteng,Yes,No,3,994.95,212,73,13,No Fraud,No,No Fraud,71-80
T0002761,C00493,****2603,2025-10-07,07:00:00,Bill Payment,1546.68,Takealot,Electronics,Eastern Cape,Gqeberha,ATM,Mac,196.1.145.116,Eastern Cape,Yes,No,7,10248.3,207,43,38,No Fraud,No,No Fraud,41-50
T0002762,C00717,****3647,2025-07-17,10:41:00,EFT,2456.27,Engen,Fuel,Gauteng,Johannesburg,ATM,Windows,196.1.148.83,Gauteng,Yes,No,4,15137.39,213,74,12,No Fraud,No,No Fraud,71-80
T0002763,C00967,****4032,2025-03-14,08:40:00,POS Purchase,310.95,Takealot,Electronics,Eastern Cape,Gqeberha,Mobile App,Mac,196.1.152.186,Eastern Cape,Yes,No,10,13269.8,53,18,58,No Fraud,No,No Fraud,
T0002764,C00950,****9381,2025-02-04,09:12:00,EFT,4006.86,Shoprite,Grocery,Western Cape,Cape Town,Internet Banking,Windows,196.1.113.23,Western Cape,Yes,No,8,14272.79,212,56,6,No Fraud,No,No Fraud,51-60
T0002765,C00538,****8083,2025-03-12,01:38:00,Online Transfer,1671.24,Checkers,Grocery,Gauteng,Johannesburg,Mobile App,iPhone,196.1.29.212,Gauteng,No,No,3,14692.6,197,61,2,No Fraud,No,No Fraud,61-70
T0002766,C00792,****1997,2025-03-17,18:14:00,ATM Withdrawal,4401.99,Eskom,Utilities,Gauteng,Johannesburg,Mobile App,Mac,196.1.214.60,Gauteng,Yes,No,4,2037.28,104,24,41,No Fraud,No,No Fraud,18-30
T0002767,C00165,****3971,2025-02-24,02:35:00,ATM Withdrawal,3722.57,Engen,Fuel,KwaZulu-Natal,Durban,Mobile App,Android,196.1.123.103,KwaZulu-Natal,No,No,18,19364.02,93,80,13,No Fraud,No,No Fraud,71-80
T0002768,C01113,****7086,2025-12-06,23:39:00,EFT,1924.38,Checkers,Grocery,Eastern Cape,Gqeberha,Branch,Android,196.1.108.244,Eastern Cape,Yes,No,7,14221.89,14,21,39,No Fraud,No,No Fraud,18-30
T0002769,C00521,****1464,2025-11-13,06:02:00,EFT,328.77,Takealot,Electronics,Gauteng,Johannesburg,ATM,Windows,196.1.234.136,Gauteng,Yes,No,19,17606.19,72,46,27,No Fraud,No,No Fraud,41-50
T0002770,C00794,****1392,2025-07-25,15:46:00,Online Transfer,1533.91,Takealot,Electronics,Gauteng,Johannesburg,ATM,iPhone,196.1.161.121,Gauteng,No,No,5,13242.57,225,33,48,No Fraud,No,No Fraud,31-40
T0002771,C00470,****7358,2025-09-26,20:00:00,ATM Withdrawal,4244.39,Takealot,Electronics,Gauteng,Johannesburg,ATM,iPhone,196.1.88.241,Gauteng,Yes,No,10,15422.29,85,74,42,No Fraud,No,No Fraud,71-80
T0002772,C00922,****4797,2025-03-22,08:29:00,POS Purchase,3014.36,Checkers,Grocery,Western Cape,Cape Town,ATM,iPhone,196.1.233.154,Western Cape,Yes,No,17,3750.8,171,34,16,No Fraud,No,No Fraud,31-40
T0002773,C00206,****6208,2025-11-22,02:50:00,Deposit,1461.53,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,Windows,196.1.158.180,KwaZulu-Natal,Yes,No,13,16217.52,56,35,31,No Fraud,No,No Fraud,31-40
T0002774,C00081,****1190,2025-06-11,00:51:00,Online Transfer,277.51,Shoprite,Grocery,KwaZulu-Natal,Durban,Branch,Windows,196.1.116.31,KwaZulu-Natal,Yes,No,10,19084.88,132,21,13,No Fraud,No,No Fraud,18-30
T0002775,C00638,****8563,2025-11-06,05:08:00,Bill Payment,1039.07,Takealot,Electronics,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.234.49,KwaZulu-Natal,No,No,10,9998.16,172,55,2,No Fraud,No,No Fraud,51-60
T0002776,C00997,****8262,2025-02-21,19:50:00,Bill Payment,412.04,Takealot,Electronics,Western Cape,Cape Town,ATM,Mac,196.1.5.101,Western Cape,Yes,No,8,1672.63,180,64,53,No Fraud,No,No Fraud,61-70
T0002777,C00054,****3926,2025-12-19,17:43:00,Online Transfer,232.33,Eskom,Utilities,KwaZulu-Natal,Durban,ATM,iPhone,196.1.163.144,KwaZulu-Natal,No,No,2,2267.84,80,25,2,No Fraud,No,No Fraud,18-30
T0002778,C01158,****2588,2025-04-18,01:14:00,Bill Payment,253.82,Engen,Fuel,Gauteng,Johannesburg,ATM,Android,196.1.6.176,Gauteng,Yes,No,8,9734.82,162,78,66,No Fraud,No,No Fraud,71-80
T0002779,C00791,****9286,2025-01-04,17:00:00,Deposit,2771.75,Eskom,Utilities,Eastern Cape,Gqeberha,Branch,Mac,196.1.114.17,Eastern Cape,Yes,No,11,16836.68,120,59,35,No Fraud,No,No Fraud,51-60
T0002780,C01109,****5642,2025-02-24,22:30:00,Deposit,4130.73,Engen,Fuel,Western Cape,Cape Town,ATM,Windows,196.1.244.128,Western Cape,Yes,No,10,19254.17,224,38,51,No Fraud,No,No Fraud,31-40
T0002781,C00310,****2644,2025-04-18,06:26:00,Online Transfer,574.72,Takealot,Electronics,KwaZulu-Natal,Durban,ATM,iPhone,196.1.154.221,KwaZulu-Natal,Yes,No,4,739.02,72,70,27,No Fraud,No,No Fraud,61-70
T0002782,C00286,****9179,2025-10-11,06:10:00,POS Purchase,1297.91,Eskom,Utilities,Western Cape,Cape Town,Mobile App,iPhone,196.1.211.62,Western Cape,No,No,10,9247.53,16,21,6,No Fraud,No,No Fraud,18-30
T0002783,C00941,****2519,2025-06-15,13:29:00,Online Transfer,719.96,Takealot,Electronics,Gauteng,Johannesburg,Mobile App,Windows,196.1.55.19,Gauteng,Yes,No,15,13418.98,33,42,12,No Fraud,No,No Fraud,41-50
T0002784,C01114,****4564,2025-12-18,16:47:00,EFT,2221.48,Eskom,Utilities,Eastern Cape,Gqeberha,Branch,iPhone,196.1.239.164,Eastern Cape,No,No,20,9961.31,174,49,12,No Fraud,No,No Fraud,41-50
T0002785,C01073,****1619,2025-09-29,05:44:00,ATM Withdrawal,2471.4,Takealot,Electronics,Gauteng,Johannesburg,Mobile App,Windows,196.1.135.135,Gauteng,Yes,No,13,11791.85,123,54,2,No Fraud,No,No Fraud,51-60
T0002786,C00113,****8083,2025-08-05,16:44:00,Online Transfer,578.94,Engen,Fuel,Gauteng,Johannesburg,Branch,Windows,196.1.151.156,Gauteng,Yes,No,17,5378.98,83,26,58,No Fraud,No,No Fraud,18-30
T0002787,C01017,****2993,2025-08-24,02:51:00,Bill Payment,4571.08,Checkers,Grocery,KwaZulu-Natal,Durban,Branch,Mac,196.1.211.176,KwaZulu-Natal,Yes,No,17,10284.71,62,80,37,No Fraud,No,No Fraud,71-80
T0002788,C00704,****4982,2025-09-01,02:14:00,ATM Withdrawal,60.67,Engen,Fuel,Gauteng,Johannesburg,Mobile App,iPhone,196.1.242.162,Gauteng,No,No,6,16601.09,198,68,60,No Fraud,No,No Fraud,61-70
T0002789,C00049,****2006,2025-02-10,19:42:00,Deposit,2902.17,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,iPhone,196.1.210.66,KwaZulu-Natal,Yes,No,2,3930.57,105,54,48,No Fraud,No,No Fraud,51-60
T0002790,C00294,****4190,2025-07-05,04:06:00,Online Transfer,4634.63,Shoprite,Grocery,Gauteng,Johannesburg,Mobile App,Mac,196.1.232.144,Gauteng,No,No,4,6590.9,62,46,1,No Fraud,No,No Fraud,41-50
T0002791,C00282,****3289,2025-12-09,02:19:00,Deposit,564.26,Shoprite,Grocery,KwaZulu-Natal,Durban,Internet Banking,Mac,196.1.117.96,KwaZulu-Natal,Yes,No,7,16748.66,68,34,45,No Fraud,No,No Fraud,31-40
T0002792,C00411,****9362,2025-04-07,20:06:00,Deposit,4618.03,Checkers,Grocery,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.119.137,Eastern Cape,Yes,No,13,15993.83,72,27,15,No Fraud,No,No Fraud,18-30
T0002793,C00782,****6387,2025-07-08,10:05:00,Bill Payment,68033.86,Shoprite,Grocery,Gauteng,Johannesburg,ATM,iPhone,196.1.141.219,Gauteng,Yes,Yes,7,16531.44,138,34,88,High Amount;New Device,Yes,Card Skimming,31-40
T0002794,C00085,****2061,2025-09-15,20:39:00,Deposit,2756.47,Takealot,Electronics,Western Cape,Cape Town,ATM,Mac,196.1.165.210,Western Cape,Yes,No,2,4675.27,117,80,65,No Fraud,No,No Fraud,71-80
T0002795,C00527,****6545,2025-02-17,23:02:00,Bill Payment,1098.16,Takealot,Electronics,Gauteng,Johannesburg,ATM,iPhone,196.1.12.202,Gauteng,No,No,14,4620.23,236,63,34,No Fraud,No,No Fraud,61-70
T0002796,C00661,****4420,2025-07-05,21:50:00,POS Purchase,3637.94,Engen,Fuel,KwaZulu-Natal,Durban,Branch,Mac,196.1.157.253,KwaZulu-Natal,Yes,No,9,4259.78,109,79,67,No Fraud,No,No Fraud,71-80
T0002797,C00049,****3422,2025-10-19,04:49:00,EFT,1947.47,Takealot,Electronics,Western Cape,Cape Town,ATM,Mac,196.1.197.51,Western Cape,Yes,No,16,3985.92,153,31,26,No Fraud,No,No Fraud,31-40
T0002798,C00055,****9978,2025-07-14,17:46:00,Online Transfer,3353.81,Checkers,Grocery,Eastern Cape,Gqeberha,Mobile App,Mac,196.1.200.26,Eastern Cape,Yes,No,11,12737.86,12,49,25,No Fraud,No,No Fraud,41-50
T0002799,C00192,****4195,2025-04-07,16:50:00,Bill Payment,3742.19,Takealot,Electronics,KwaZulu-Natal,Durban,Branch,Android,196.1.20.123,KwaZulu-Natal,Yes,No,13,10720.67,222,67,55,No Fraud,No,No Fraud,61-70
T0002800,C00457,****7753,2025-10-28,10:45:00,Online Transfer,1086.22,Shoprite,Grocery,Gauteng,Johannesburg,Mobile App,iPhone,196.1.118.178,Gauteng,Yes,No,13,5595.01,127,54,23,No Fraud,No,No Fraud,51-60
T0002801,C01172,****6833,2025-03-25,21:34:00,Deposit,1213.96,Checkers,Grocery,Gauteng,Johannesburg,Mobile App,Mac,196.1.16.80,Gauteng,Yes,No,11,2255.92,199,22,11,No Fraud,No,No Fraud,18-30
T0002802,C00785,****6793,2025-02-01,17:34:00,Deposit,2748.39,Eskom,Utilities,Eastern Cape,Gqeberha,Mobile App,iPhone,196.1.137.224,Eastern Cape,Yes,No,15,4696.53,80,71,9,No Fraud,No,No Fraud,71-80
T0002803,C00226,****8428,2025-11-22,11:10:00,Bill Payment,1185.78,Checkers,Grocery,Gauteng,Johannesburg,ATM,iPhone,196.1.60.254,Gauteng,Yes,No,1,2536.35,224,31,27,No Fraud,No,No Fraud,31-40
T0002804,C01160,****5695,2025-08-09,04:43:00,Bill Payment,3823.07,Checkers,Grocery,Gauteng,Johannesburg,Internet Banking,Android,196.1.66.87,Gauteng,Yes,No,14,10074.65,59,65,21,No Fraud,No,No Fraud,61-70
T0002805,C00402,****3316,2025-05-31,09:36:00,Bill Payment,2748.61,Engen,Fuel,Gauteng,Johannesburg,Mobile App,Android,196.1.155.213,Gauteng,Yes,No,14,12309.56,104,72,30,No Fraud,No,No Fraud,71-80
T0002806,C00655,****4054,2025-02-01,14:07:00,EFT,2163.77,Takealot,Electronics,Western Cape,Cape Town,Branch,Windows,196.1.142.182,Western Cape,Yes,No,1,6797.17,119,63,12,No Fraud,No,No Fraud,61-70
T0002807,C00554,****1920,2025-05-25,18:55:00,Deposit,4808.46,Checkers,Grocery,Eastern Cape,Gqeberha,ATM,Mac,196.1.155.24,Eastern Cape,Yes,No,2,19936.07,76,61,44,No Fraud,No,No Fraud,61-70
T0002808,C00343,****2614,2025-07-22,22:45:00,EFT,394.97,Engen,Fuel,Western Cape,Cape Town,Branch,iPhone,196.1.248.133,Western Cape,Yes,No,14,7315.92,174,39,23,No Fraud,No,No Fraud,31-40
T0002809,C00885,****8743,2025-04-17,22:03:00,Bill Payment,2964.27,Eskom,Utilities,Western Cape,Cape Town,Mobile App,Windows,196.1.19.87,Western Cape,Yes,No,2,12320.75,15,51,18,No Fraud,No,No Fraud,51-60
T0002810,C00633,****4606,2025-03-17,10:06:00,Deposit,1660.38,Checkers,Grocery,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.6.21,Eastern Cape,Yes,No,13,14676.44,94,30,17,No Fraud,No,No Fraud,18-30
T0002811,C00169,****7774,2025-02-05,05:48:00,ATM Withdrawal,2191.79,Engen,Fuel,KwaZulu-Natal,Durban,ATM,iPhone,196.1.207.225,KwaZulu-Natal,No,No,0,5083.24,43,45,60,No Fraud,No,No Fraud,41-50
T0002812,C00546,****9446,2025-03-03,23:05:00,Deposit,1383.23,Checkers,Grocery,KwaZulu-Natal,Durban,ATM,Mac,196.1.139.224,KwaZulu-Natal,Yes,No,3,16639.49,60,76,24,No Fraud,No,No Fraud,71-80
T0002813,C00837,****6135,2025-12-29,15:20:00,POS Purchase,3812.38,Checkers,Grocery,Gauteng,Johannesburg,Branch,Windows,196.1.13.135,Gauteng,Yes,No,17,18045.73,187,40,61,No Fraud,No,No Fraud,31-40
T0002814,C00113,****2377,2025-11-17,08:34:00,Online Transfer,2913.27,Shoprite,Grocery,KwaZulu-Natal,Durban,Mobile App,Android,196.1.223.140,KwaZulu-Natal,Yes,No,13,6946.22,98,77,24,No Fraud,No,No Fraud,71-80
T0002815,C00968,****4904,2025-07-01,21:39:00,Online Transfer,1469.9,Shoprite,Grocery,Gauteng,Johannesburg,Mobile App,Windows,196.1.27.13,Gauteng,No,No,4,2713.78,221,71,54,No Fraud,No,No Fraud,71-80
T0002816,C00185,****9102,2025-01-16,05:51:00,EFT,885.29,Takealot,Electronics,Eastern Cape,Gqeberha,ATM,iPhone,196.1.41.40,Eastern Cape,Yes,No,5,6583.54,227,71,4,No Fraud,No,No Fraud,71-80
T0002817,C00204,****8355,2025-11-10,07:34:00,Deposit,1663.58,Shoprite,Grocery,Gauteng,Johannesburg,Mobile App,Mac,196.1.117.251,Gauteng,Yes,No,10,8407.11,55,70,29,No Fraud,No,No Fraud,61-70
T0002818,C00369,****7345,2025-05-26,12:17:00,Bill Payment,24468.87,Checkers,Grocery,Western Cape,Cape Town,Internet Banking,iPhone,196.1.235.172,Western Cape,No,No,1,14630.34,136,18,94,High Amount;New Device,Yes,Identity Theft,
T0002819,C01160,****8739,2025-02-15,12:24:00,EFT,3659.53,Eskom,Utilities,Western Cape,Cape Town,Branch,Mac,196.1.111.23,Western Cape,Yes,No,14,11841.06,172,47,30,No Fraud,No,No Fraud,41-50
T0002820,C00540,****4653,2025-06-26,18:05:00,ATM Withdrawal,1452.4,Checkers,Grocery,Western Cape,Cape Town,Branch,iPhone,196.1.249.116,Western Cape,Yes,No,17,10078.48,227,23,36,No Fraud,No,No Fraud,18-30
T0002821,C01185,****3759,2025-10-26,11:42:00,ATM Withdrawal,3498.57,Takealot,Electronics,Gauteng,Johannesburg,Branch,Windows,196.1.43.8,Gauteng,Yes,No,7,9228.47,35,54,49,No Fraud,No,No Fraud,51-60
T0002822,C00365,****7928,2025-03-01,08:57:00,Deposit,2003.8,Engen,Fuel,Western Cape,Cape Town,Internet Banking,Mac,196.1.172.128,Western Cape,Yes,No,12,16771.89,121,64,32,No Fraud,No,No Fraud,61-70
T0002823,C00985,****7575,2025-07-11,20:23:00,EFT,926.47,Checkers,Grocery,Eastern Cape,Gqeberha,ATM,Android,196.1.230.20,Eastern Cape,Yes,No,16,11127.4,83,32,56,No Fraud,No,No Fraud,31-40
T0002824,C00561,****8398,2025-04-06,16:09:00,Bill Payment,2156.76,Engen,Fuel,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.56.254,Eastern Cape,Yes,No,13,6335.98,77,39,23,No Fraud,No,No Fraud,31-40
T0002825,C00449,****5656,2025-07-22,06:18:00,Bill Payment,2512.96,Engen,Fuel,Gauteng,Johannesburg,Internet Banking,Android,196.1.113.14,Gauteng,Yes,No,18,15497.14,143,42,47,No Fraud,No,No Fraud,41-50
T0002826,C00582,****7976,2025-11-29,23:13:00,Online Transfer,3338.47,Engen,Fuel,Eastern Cape,Gqeberha,Internet Banking,Mac,196.1.70.141,Eastern Cape,Yes,No,15,1149.32,80,35,42,No Fraud,No,No Fraud,31-40
T0002827,C00453,****1360,2025-09-15,11:43:00,Bill Payment,1577.41,Eskom,Utilities,Western Cape,Cape Town,Branch,iPhone,196.1.101.243,Western Cape,No,No,11,16438.9,148,64,17,No Fraud,No,No Fraud,61-70
T0002828,C00372,****8088,2025-08-03,09:55:00,EFT,2006.74,Takealot,Electronics,Eastern Cape,Gqeberha,Branch,Mac,196.1.144.235,Eastern Cape,No,No,5,17083.32,101,55,23,No Fraud,No,No Fraud,51-60
T0002829,C00618,****3176,2025-03-26,01:16:00,POS Purchase,4592.87,Shoprite,Grocery,Gauteng,Johannesburg,ATM,Android,196.1.222.210,Gauteng,Yes,No,20,12860.86,231,19,47,No Fraud,No,No Fraud,18-30
T0002830,C00904,****5407,2025-08-01,17:18:00,Online Transfer,3676.22,Shoprite,Grocery,Western Cape,Cape Town,Mobile App,Mac,196.1.200.190,Western Cape,Yes,No,9,15114.77,211,44,8,No Fraud,No,No Fraud,41-50
T0002831,C00336,****7604,2025-12-23,08:50:00,EFT,243.48,Takealot,Electronics,Eastern Cape,Gqeberha,Branch,iPhone,196.1.213.30,Eastern Cape,Yes,No,5,3424.59,159,65,67,No Fraud,No,No Fraud,61-70
T0002832,C00670,****5751,2025-08-13,04:37:00,Deposit,3169.59,Checkers,Grocery,Eastern Cape,Gqeberha,ATM,Mac,196.1.131.201,Eastern Cape,No,No,9,18452.32,40,48,51,No Fraud,No,No Fraud,41-50
T0002833,C00339,****1291,2025-06-08,15:21:00,ATM Withdrawal,1575.85,Checkers,Grocery,KwaZulu-Natal,Durban,Internet Banking,Windows,196.1.118.214,KwaZulu-Natal,Yes,No,19,1203.52,67,76,15,No Fraud,No,No Fraud,71-80
T0002834,C00072,****6016,2025-04-15,16:34:00,Bill Payment,4052.01,Engen,Fuel,KwaZulu-Natal,Durban,Internet Banking,Windows,196.1.218.17,KwaZulu-Natal,Yes,No,15,6202.34,208,72,48,No Fraud,No,No Fraud,71-80
T0002835,C00707,****8330,2025-11-01,15:30:00,POS Purchase,3543.82,Shoprite,Grocery,Western Cape,Cape Town,Mobile App,Mac,196.1.208.30,Western Cape,Yes,No,12,4120.65,171,66,4,No Fraud,No,No Fraud,61-70
T0002836,C00119,****2754,2025-11-24,18:06:00,ATM Withdrawal,1618.51,Engen,Fuel,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.129.130,KwaZulu-Natal,Yes,No,3,1560.49,61,71,25,No Fraud,No,No Fraud,71-80
T0002837,C00463,****7960,2025-07-04,12:32:00,ATM Withdrawal,474.45,Eskom,Utilities,Gauteng,Johannesburg,ATM,Windows,196.1.100.38,Gauteng,No,No,0,13710.63,211,32,46,No Fraud,No,No Fraud,31-40
T0002838,C00087,****3311,2025-06-09,21:54:00,EFT,2433.61,Takealot,Electronics,KwaZulu-Natal,Durban,Internet Banking,Android,196.1.71.97,KwaZulu-Natal,No,No,6,19560.86,87,36,58,No Fraud,No,No Fraud,31-40
T0002839,C00354,****8573,2025-09-22,13:04:00,Online Transfer,3740.91,Shoprite,Grocery,Eastern Cape,Gqeberha,ATM,Android,196.1.34.226,Eastern Cape,Yes,No,15,7305.09,201,80,41,No Fraud,No,No Fraud,71-80
T0002840,C00134,****8184,2025-10-01,22:08:00,EFT,662.83,Checkers,Grocery,Gauteng,Johannesburg,Mobile App,iPhone,196.1.219.147,Gauteng,Yes,No,16,2014.91,135,75,50,No Fraud,No,No Fraud,71-80
T0002841,C00786,****5386,2025-04-16,03:54:00,EFT,3435.09,Engen,Fuel,KwaZulu-Natal,Durban,Mobile App,iPhone,196.1.163.83,KwaZulu-Natal,Yes,No,19,16448.77,224,29,57,No Fraud,No,No Fraud,18-30
T0002842,C00589,****8635,2025-03-11,14:42:00,ATM Withdrawal,2804.41,Engen,Fuel,KwaZulu-Natal,Durban,Internet Banking,iPhone,196.1.3.170,KwaZulu-Natal,Yes,No,11,4464.19,8,62,22,No Fraud,No,No Fraud,61-70
T0002843,C00783,****6052,2025-11-14,05:01:00,ATM Withdrawal,769.34,Engen,Fuel,Gauteng,Johannesburg,ATM,Windows,196.1.8.22,Gauteng,No,No,19,13655.24,111,55,53,No Fraud,No,No Fraud,51-60
T0002844,C00729,****8684,2025-12-17,13:59:00,ATM Withdrawal,2223.13,Eskom,Utilities,Eastern Cape,Gqeberha,Branch,Mac,196.1.166.130,Eastern Cape,Yes,No,0,15397.1,25,70,64,No Fraud,No,No Fraud,61-70
T0002845,C01042,****8970,2025-09-28,02:37:00,Bill Payment,1866.89,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,Mac,196.1.39.12,KwaZulu-Natal,No,No,2,6418.02,190,78,66,No Fraud,No,No Fraud,71-80
T0002846,C00641,****9387,2025-09-07,13:28:00,ATM Withdrawal,2138.96,Takealot,Electronics,Western Cape,Cape Town,ATM,Mac,196.1.217.182,Western Cape,No,No,16,13473.12,30,22,4,No Fraud,No,No Fraud,18-30
T0002847,C00406,****5791,2025-08-29,08:53:00,Deposit,873.9,Eskom,Utilities,Gauteng,Johannesburg,ATM,Windows,196.1.27.254,Gauteng,Yes,No,19,17609.44,105,20,16,No Fraud,No,No Fraud,18-30
